User_ID,Age,Gender,Country,Subscription_Status,Total_WatchTime,Device
SF_3696,24,MALE,INDIA,Subscriber,295,Mobile
SF_3697,29,MALE,CANADA,Free,270,Smart TV
SF_3698,26,MALE,INDIA,Free,236,Smart TV
SF_3699,49,FEMALE,ITALY,Free,223,Mobile
SF_3700,31,MALE,INDIA,Free,185,Tablet
SF_3701,55,MALE,INDIA,Subscriber,187,Mobile
SF_3702,37,MALE,USA,Free,409,Mobile
SF_3703,48,MALE,CANADA,Subscriber,446,Mobile
SF_3704,63,FEMALE,UK,Subscriber,67,Mobile
SF_3705,49,MALE,ITALY,Free,404,Tablet
SF_3706,32,MALE,INDIA,Free,50,Tablet
SF_3707,28,FEMALE,ITALY,Subscriber,238,Desktop
SF_3708,47,MALE,CANADA,Subscriber,36,Smart TV
SF_3709,64,MALE,INDIA,Free,393,Smart TV
SF_3710,19,MALE,USA,Free,335,Desktop
SF_3711,39,MALE,ITALY,Free,170,Tablet
SF_3712,57,MALE,USA,Subscriber,271,Smart TV
SF_3713,32,FEMALE,ITALY,Free,431,Tablet
SF_3714,56,MALE,CANADA,Free,83,Mobile
SF_3715,31,MALE,CANADA,Free,349,Smart TV
SF_3716,35,MALE,UK,Free,352,Tablet
SF_3717,39,MALE,ITALY,Subscriber,252,Desktop
SF_3718,10,MALE,FRANCE,Subscriber,209,Desktop
SF_3719,16,MALE,CANADA,Subscriber,237,Smart TV
SF_3720,63,MALE,INDIA,Subscriber,97,Tablet
SF_3721,40,MALE,UK,Free,66,Desktop
SF_3722,11,MALE,CANADA,Subscriber,140,Mobile
SF_3723,27,MALE,INDIA,Subscriber,151,Tablet
SF_3724,14,MALE,UK,Subscriber,268,Desktop
SF_3725,29,MALE,UK,Free,408,Mobile
SF_3726,23,MALE,UK,Subscriber,388,Desktop
SF_3727,43,MALE,ITALY,Subscriber,88,Smart TV
SF_3728,55,MALE,FRANCE,Subscriber,300,Tablet
SF_3729,17,MALE,CANADA,Free,474,Tablet
SF_3730,10,MALE,UK,Free,301,Tablet
SF_3731,24,MALE,FRANCE,Subscriber,223,Desktop
SF_3732,24,MALE,INDIA,Free,440,Mobile
SF_3733,39,MALE,CANADA,Free,133,Smart TV
SF_3734,16,MALE,CANADA,Free,91,Smart TV
SF_3735,61,MALE,INDIA,Subscriber,395,Smart TV
SF_3736,55,MALE,ITALY,Free,63,Mobile
SF_3737,58,MALE,CANADA,Subscriber,165,Smart TV
SF_3738,54,MALE,INDIA,Free,453,Mobile
SF_3739,31,MALE,UK,Free,75,Desktop
SF_3740,22,MALE,INDIA,Free,96,Desktop
SF_3741,28,MALE,ITALY,Subscriber,24,Smart TV
SF_3742,27,MALE,FRANCE,Free,173,Desktop
SF_3743,55,FEMALE,INDIA,Subscriber,298,Mobile
SF_3744,30,MALE,ITALY,Free,409,Tablet
SF_3745,33,FEMALE,UK,Subscriber,171,Tablet
SF_3746,16,MALE,USA,Subscriber,338,Tablet
SF_3747,11,MALE,ITALY,Free,164,Desktop
SF_3748,62,MALE,FRANCE,Subscriber,132,Tablet
SF_3749,14,FEMALE,INDIA,Subscriber,185,Tablet
SF_3750,22,FEMALE,CANADA,Free,195,Tablet
SF_3751,48,FEMALE,ITALY,Free,318,Mobile
SF_3752,49,FEMALE,ITALY,Subscriber,100,Tablet
SF_3753,51,MALE,ITALY,Free,396,Mobile
SF_3754,53,MALE,FRANCE,Subscriber,457,Smart TV
SF_3755,28,FEMALE,USA,Subscriber,87,Tablet
SF_3756,39,MALE,ITALY,Subscriber,53,Smart TV
SF_3757,31,MALE,UK,Free,452,Smart TV
SF_3758,57,FEMALE,USA,Subscriber,399,Mobile
SF_3759,14,MALE,INDIA,Subscriber,309,Tablet
SF_3760,41,MALE,INDIA,Free,10,Mobile
SF_3761,23,MALE,INDIA,Subscriber,233,Mobile
SF_3762,13,MALE,USA,Subscriber,141,Desktop
SF_3763,26,MALE,ITALY,Subscriber,211,Desktop
SF_3764,36,MALE,ITALY,Free,483,Desktop
SF_3765,23,FEMALE,FRANCE,Free,33,Desktop
SF_3766,32,FEMALE,FRANCE,Free,427,Mobile
SF_3767,61,MALE,UK,Subscriber,251,Smart TV
SF_3768,23,MALE,UK,Subscriber,291,Tablet
SF_3769,64,MALE,USA,Subscriber,108,Smart TV
SF_3770,50,FEMALE,FRANCE,Subscriber,436,Desktop
SF_3771,10,MALE,CANADA,Subscriber,209,Desktop
SF_3772,16,MALE,ITALY,Free,377,Tablet
SF_3773,30,MALE,ITALY,Free,179,Mobile
SF_3774,22,MALE,INDIA,Subscriber,222,Tablet
SF_3775,27,MALE,USA,Free,166,Mobile
SF_3776,25,FEMALE,FRANCE,Free,486,Desktop
SF_3777,60,MALE,ITALY,Free,460,Tablet
SF_3778,50,MALE,FRANCE,Free,195,Mobile
SF_3779,10,FEMALE,FRANCE,Subscriber,103,Mobile
SF_3780,33,MALE,FRANCE,Subscriber,350,Tablet
SF_3781,62,FEMALE,ITALY,Free,405,Mobile
SF_3782,57,FEMALE,UK,Subscriber,329,Mobile
SF_3783,27,MALE,UK,Free,224,Desktop
SF_3784,65,FEMALE,USA,Subscriber,64,Desktop
SF_3785,31,FEMALE,USA,Free,74,Mobile
SF_3786,50,FEMALE,CANADA,Free,117,Tablet
SF_3787,50,FEMALE,UK,Subscriber,318,Smart TV
SF_3788,32,FEMALE,ITALY,Subscriber,427,Mobile
SF_3789,23,FEMALE,FRANCE,Free,161,Smart TV
SF_3790,37,FEMALE,UK,Free,499,Tablet
SF_3791,51,MALE,ITALY,Free,71,Smart TV
SF_3792,38,MALE,ITALY,Subscriber,328,Desktop
SF_3793,16,MALE,FRANCE,Free,399,Tablet
SF_3794,16,FEMALE,ITALY,Free,259,Tablet
SF_3795,23,FEMALE,UK,Free,197,Smart TV
SF_3796,49,MALE,USA,Subscriber,66,Smart TV
SF_3797,41,MALE,USA,Free,375,Smart TV
SF_3798,36,MALE,UK,Free,406,Tablet
SF_3799,48,MALE,UK,Subscriber,110,Mobile
SF_3800,21,MALE,UK,Free,344,Tablet
SF_3801,58,MALE,ITALY,Free,227,Tablet
SF_3802,41,MALE,USA,Free,65,Smart TV
SF_3803,26,FEMALE,ITALY,Subscriber,124,Tablet
SF_3804,41,MALE,USA,Subscriber,64,Tablet
SF_3805,60,FEMALE,FRANCE,Subscriber,329,Mobile
SF_3806,17,MALE,ITALY,Subscriber,444,Desktop
SF_3807,60,FEMALE,USA,Subscriber,444,Desktop
SF_3808,52,MALE,UK,Subscriber,177,Desktop
SF_3809,29,MALE,USA,Subscriber,236,Mobile
SF_3810,47,MALE,UK,Subscriber,304,Desktop
SF_3811,12,MALE,USA,Free,471,Tablet
SF_3812,15,MALE,ITALY,Subscriber,303,Smart TV
SF_3813,14,MALE,ITALY,Free,187,Tablet
SF_3814,56,MALE,UK,Free,323,Mobile
SF_3815,58,MALE,ITALY,Subscriber,260,Mobile
SF_3816,52,FEMALE,UK,Free,418,Smart TV
SF_3817,43,MALE,FRANCE,Free,269,Smart TV
SF_3818,38,MALE,FRANCE,Subscriber,97,Tablet
SF_3819,44,MALE,CANADA,Subscriber,90,Desktop
SF_3820,20,MALE,UK,Subscriber,77,Mobile
SF_3821,26,MALE,USA,Free,284,Tablet
SF_3822,18,MALE,USA,Free,118,Mobile
SF_3823,32,MALE,CANADA,Subscriber,150,Smart TV
SF_3824,37,MALE,FRANCE,Subscriber,60,Desktop
SF_3825,43,MALE,ITALY,Free,214,Smart TV
SF_3826,62,MALE,CANADA,Free,306,Tablet
SF_3827,52,MALE,UK,Subscriber,153,Tablet
SF_3828,44,MALE,UK,Free,462,Tablet
SF_3829,17,FEMALE,INDIA,Free,126,Desktop
SF_3830,19,MALE,ITALY,Free,379,Desktop
SF_3831,56,FEMALE,INDIA,Subscriber,438,Mobile
SF_3832,45,FEMALE,ITALY,Subscriber,37,Tablet
SF_3833,54,MALE,FRANCE,Free,212,Tablet
SF_3834,19,MALE,ITALY,Subscriber,291,Tablet
SF_3835,23,MALE,INDIA,Free,260,Mobile
SF_3836,63,FEMALE,UK,Free,314,Desktop
SF_3837,30,MALE,ITALY,Free,436,Desktop
SF_3838,60,FEMALE,ITALY,Free,223,Smart TV
SF_3839,20,MALE,CANADA,Free,420,Tablet
SF_3840,10,FEMALE,INDIA,Free,96,Tablet
SF_3841,27,MALE,UK,Subscriber,163,Desktop
SF_3842,20,FEMALE,INDIA,Subscriber,55,Tablet
SF_3843,9,FEMALE,FRANCE,Free,450,Mobile
SF_3844,57,MALE,UK,Free,473,Desktop
SF_3845,10,MALE,UK,Subscriber,209,Smart TV
SF_3846,24,MALE,UK,Subscriber,442,Smart TV
SF_3847,26,MALE,CANADA,Subscriber,288,Mobile
SF_3848,41,MALE,CANADA,Free,230,Smart TV
SF_3849,16,MALE,UK,Free,389,Mobile
SF_3850,35,MALE,USA,Free,376,Mobile
SF_3851,30,MALE,UK,Free,46,Mobile
SF_3852,9,MALE,ITALY,Subscriber,94,Mobile
SF_3853,64,MALE,FRANCE,Free,303,Mobile
SF_3854,65,MALE,FRANCE,Subscriber,239,Desktop
SF_3855,22,MALE,UK,Subscriber,373,Tablet
SF_3856,59,FEMALE,INDIA,Free,498,Smart TV
SF_3857,45,MALE,CANADA,Subscriber,448,Desktop
SF_3858,62,FEMALE,CANADA,Subscriber,431,Mobile
SF_3859,55,MALE,USA,Free,204,Desktop
SF_3860,48,MALE,ITALY,Subscriber,491,Mobile
SF_3861,33,MALE,USA,Subscriber,250,Smart TV
SF_3862,60,MALE,INDIA,Free,166,Tablet
SF_3863,63,MALE,ITALY,Subscriber,123,Desktop
SF_3864,18,MALE,UK,Subscriber,393,Mobile
SF_3865,43,FEMALE,USA,Subscriber,236,Mobile
SF_3866,61,MALE,USA,Subscriber,337,Smart TV
SF_3867,49,MALE,UK,Subscriber,212,Smart TV
SF_3868,35,MALE,INDIA,Free,145,Smart TV
SF_3869,11,MALE,UK,Free,252,Smart TV
SF_3870,25,MALE,ITALY,Free,63,Tablet
SF_3871,16,MALE,USA,Subscriber,330,Desktop
SF_3872,11,MALE,ITALY,Free,454,Smart TV
SF_3873,26,FEMALE,USA,Free,297,Desktop
SF_3874,50,MALE,INDIA,Subscriber,361,Mobile
SF_3875,65,MALE,CANADA,Free,470,Mobile
SF_3876,55,MALE,USA,Subscriber,89,Smart TV
SF_3877,58,MALE,FRANCE,Free,249,Mobile
SF_3878,13,MALE,CANADA,Free,348,Desktop
SF_3879,29,MALE,UK,Free,114,Smart TV
SF_3880,31,MALE,USA,Free,129,Desktop
SF_3881,63,MALE,UK,Free,152,Tablet
SF_3882,59,MALE,USA,Subscriber,220,Smart TV
SF_3883,14,MALE,USA,Subscriber,54,Desktop
SF_3884,9,MALE,ITALY,Free,442,Desktop
SF_3885,9,MALE,FRANCE,Subscriber,249,Desktop
SF_3886,53,MALE,FRANCE,Free,86,Tablet
SF_3887,50,MALE,INDIA,Free,303,Smart TV
SF_3888,11,MALE,FRANCE,Free,472,Tablet
SF_3889,27,MALE,CANADA,Subscriber,463,Smart TV
SF_3890,31,MALE,INDIA,Free,68,Desktop
SF_3891,57,FEMALE,USA,Subscriber,323,Desktop
SF_3892,37,MALE,UK,Free,312,Mobile
SF_3893,32,MALE,ITALY,Subscriber,242,Desktop
SF_3894,45,MALE,CANADA,Subscriber,99,Mobile
SF_3895,59,FEMALE,ITALY,Free,370,Desktop
SF_3896,65,MALE,USA,Free,90,Smart TV
SF_3897,37,MALE,INDIA,Subscriber,249,Mobile
SF_3898,56,MALE,CANADA,Free,416,Mobile
SF_3899,54,MALE,CANADA,Subscriber,450,Smart TV
SF_3900,40,FEMALE,ITALY,Free,350,Smart TV
SF_3901,57,MALE,FRANCE,Subscriber,362,Smart TV
SF_3902,13,MALE,FRANCE,Free,355,Tablet
SF_3903,39,MALE,FRANCE,Free,76,Tablet
SF_3904,54,MALE,INDIA,Subscriber,80,Mobile
SF_3905,51,MALE,FRANCE,Free,477,Tablet
SF_3906,39,MALE,ITALY,Subscriber,131,Desktop
SF_3907,13,FEMALE,CANADA,Free,479,Tablet
SF_3908,31,MALE,USA,Free,359,Mobile
SF_3909,65,MALE,USA,Subscriber,134,Mobile
SF_3910,64,MALE,USA,Subscriber,111,Smart TV
SF_3911,59,MALE,USA,Subscriber,145,Desktop
SF_3912,21,MALE,UK,Free,122,Desktop
SF_3913,36,MALE,USA,Free,333,Mobile
SF_3914,56,MALE,ITALY,Subscriber,115,Desktop
SF_3915,31,FEMALE,CANADA,Free,147,Tablet
SF_3916,32,MALE,ITALY,Subscriber,213,Desktop
SF_3917,37,FEMALE,USA,Free,408,Mobile
SF_3918,23,MALE,USA,Free,137,Desktop
SF_3919,37,MALE,FRANCE,Free,337,Mobile
SF_3920,57,MALE,USA,Subscriber,283,Smart TV
SF_3921,22,MALE,CANADA,Subscriber,166,Desktop
SF_3922,60,MALE,ITALY,Subscriber,384,Tablet
SF_3923,56,MALE,CANADA,Subscriber,343,Smart TV
SF_3924,29,MALE,FRANCE,Subscriber,447,Tablet
SF_3925,31,MALE,UK,Free,461,Desktop
SF_3926,55,MALE,FRANCE,Free,195,Smart TV
SF_3927,40,FEMALE,USA,Subscriber,398,Mobile
SF_3928,14,MALE,UK,Subscriber,359,Tablet
SF_3929,14,MALE,FRANCE,Free,405,Tablet
SF_3930,56,MALE,USA,Free,234,Tablet
SF_3931,62,MALE,FRANCE,Subscriber,337,Smart TV
SF_3932,16,MALE,USA,Free,105,Tablet
SF_3933,51,FEMALE,FRANCE,Subscriber,167,Smart TV
SF_3934,34,MALE,USA,Free,338,Smart TV
SF_3935,10,MALE,INDIA,Free,248,Mobile
SF_3936,19,FEMALE,FRANCE,Free,390,Tablet
SF_3937,23,MALE,UK,Subscriber,290,Mobile
SF_3938,46,MALE,FRANCE,Free,40,Desktop
SF_3939,39,MALE,FRANCE,Free,65,Desktop
SF_3940,11,MALE,ITALY,Subscriber,121,Smart TV
SF_3941,10,MALE,UK,Subscriber,402,Tablet
SF_3942,64,MALE,UK,Subscriber,180,Smart TV
SF_3943,32,FEMALE,FRANCE,Free,135,Desktop
SF_3944,15,FEMALE,CANADA,Subscriber,102,Mobile
SF_3945,13,FEMALE,ITALY,Free,144,Smart TV
SF_3946,13,FEMALE,UK,Free,490,Tablet
SF_3947,15,MALE,INDIA,Free,404,Desktop
SF_3948,17,FEMALE,USA,Free,488,Tablet
SF_3949,20,MALE,FRANCE,Subscriber,100,Smart TV
SF_3950,31,MALE,UK,Subscriber,290,Mobile
SF_3951,34,FEMALE,CANADA,Subscriber,179,Desktop
SF_3952,61,FEMALE,ITALY,Subscriber,284,Mobile
SF_3953,26,MALE,ITALY,Free,182,Smart TV
SF_3954,23,MALE,UK,Subscriber,180,Smart TV
SF_3955,24,MALE,USA,Free,167,Smart TV
SF_3956,17,MALE,UK,Subscriber,172,Smart TV
SF_3957,22,MALE,INDIA,Free,412,Tablet
SF_3958,45,MALE,INDIA,Subscriber,432,Mobile
SF_3959,49,FEMALE,UK,Subscriber,197,Mobile
SF_3960,50,FEMALE,CANADA,Subscriber,335,Tablet
SF_3961,65,MALE,ITALY,Free,334,Mobile
SF_3962,26,FEMALE,CANADA,Free,173,Smart TV
SF_3963,48,MALE,UK,Subscriber,366,Mobile
SF_3964,46,MALE,CANADA,Subscriber,186,Mobile
SF_3965,61,MALE,FRANCE,Subscriber,292,Tablet
SF_3966,58,MALE,UK,Subscriber,496,Desktop
SF_3967,37,FEMALE,CANADA,Free,157,Smart TV
SF_3968,29,MALE,USA,Free,450,Smart TV
SF_3969,17,MALE,INDIA,Subscriber,425,Tablet
SF_3970,63,FEMALE,CANADA,Subscriber,225,Mobile
SF_3971,39,FEMALE,USA,Subscriber,134,Desktop
SF_3972,59,FEMALE,FRANCE,Free,298,Mobile
SF_3973,38,MALE,UK,Subscriber,296,Mobile
SF_3974,18,MALE,UK,Free,176,Desktop
SF_3975,16,FEMALE,INDIA,Subscriber,363,Tablet
SF_3976,43,FEMALE,CANADA,Free,425,Tablet
SF_3977,14,MALE,CANADA,Subscriber,77,Desktop
SF_3978,40,MALE,INDIA,Free,331,Smart TV
SF_3979,39,FEMALE,INDIA,Free,496,Desktop
SF_3980,62,MALE,USA,Subscriber,125,Mobile
SF_3981,34,FEMALE,ITALY,Subscriber,489,Desktop
SF_3982,53,MALE,CANADA,Subscriber,452,Tablet
SF_3983,26,MALE,ITALY,Subscriber,493,Tablet
SF_3984,50,MALE,CANADA,Subscriber,156,Tablet
SF_3985,64,MALE,FRANCE,Subscriber,485,Smart TV
SF_3986,56,MALE,ITALY,Free,25,Smart TV
SF_3987,54,FEMALE,UK,Free,306,Tablet
SF_3988,32,FEMALE,USA,Free,401,Smart TV
SF_3989,64,MALE,INDIA,Free,443,Tablet
SF_3990,19,MALE,INDIA,Subscriber,198,Desktop
SF_3991,38,MALE,USA,Subscriber,188,Desktop
SF_3992,65,MALE,USA,Subscriber,65,Tablet
SF_3993,12,MALE,UK,Subscriber,162,Tablet
SF_3994,18,MALE,USA,Subscriber,492,Smart TV
SF_3995,10,MALE,ITALY,Free,307,Mobile
SF_3996,47,MALE,FRANCE,Subscriber,457,Tablet
SF_3997,42,MALE,ITALY,Free,124,Smart TV
SF_3998,50,MALE,CANADA,Free,392,Smart TV
SF_3999,48,MALE,USA,Subscriber,383,Mobile
SF_4000,58,MALE,ITALY,Free,141,Desktop
SF_4001,27,FEMALE,CANADA,Subscriber,435,Smart TV
SF_4002,26,MALE,USA,Subscriber,403,Tablet
SF_4003,25,MALE,ITALY,Subscriber,269,Smart TV
SF_4004,32,MALE,UK,Subscriber,186,Tablet
SF_4005,15,MALE,ITALY,Subscriber,468,Tablet
SF_4006,25,MALE,USA,Free,383,Desktop
SF_4007,36,MALE,INDIA,Subscriber,456,Tablet
SF_4008,49,MALE,INDIA,Free,432,Mobile
SF_4009,59,MALE,ITALY,Free,41,Mobile
SF_4010,29,MALE,INDIA,Free,340,Mobile
SF_4011,50,MALE,CANADA,Free,399,Smart TV
SF_4012,28,MALE,ITALY,Free,90,Desktop
SF_4013,43,MALE,FRANCE,Subscriber,422,Tablet
SF_4014,36,MALE,UK,Subscriber,191,Desktop
SF_4015,19,FEMALE,INDIA,Subscriber,367,Tablet
SF_4016,30,MALE,FRANCE,Free,306,Smart TV
SF_4017,9,MALE,FRANCE,Subscriber,344,Desktop
SF_4018,21,FEMALE,USA,Free,310,Mobile
SF_4019,25,MALE,INDIA,Subscriber,181,Mobile
SF_4020,27,MALE,CANADA,Free,49,Mobile
SF_4021,14,MALE,FRANCE,Subscriber,472,Mobile
SF_4022,33,MALE,CANADA,Subscriber,270,Desktop
SF_4023,53,FEMALE,ITALY,Free,423,Desktop
SF_4024,44,MALE,FRANCE,Subscriber,82,Tablet
SF_4025,28,FEMALE,INDIA,Subscriber,140,Mobile
SF_4026,29,MALE,ITALY,Subscriber,272,Mobile
SF_4027,40,FEMALE,CANADA,Subscriber,103,Mobile
SF_4028,14,MALE,FRANCE,Free,179,Mobile
SF_4029,52,FEMALE,FRANCE,Subscriber,380,Tablet
SF_4030,64,MALE,CANADA,Free,123,Desktop
SF_4031,36,MALE,ITALY,Free,67,Mobile
SF_4032,22,MALE,ITALY,Subscriber,98,Desktop
SF_4033,39,MALE,UK,Free,86,Desktop
SF_4034,60,MALE,ITALY,Subscriber,177,Smart TV
SF_4035,27,MALE,UK,Subscriber,214,Desktop
SF_4036,48,MALE,INDIA,Free,100,Smart TV
SF_4037,62,MALE,USA,Free,253,Tablet
SF_4038,10,MALE,CANADA,Free,234,Tablet
SF_4039,60,MALE,CANADA,Subscriber,331,Tablet
SF_4040,54,MALE,USA,Subscriber,97,Smart TV
SF_4041,19,MALE,ITALY,Subscriber,410,Mobile
SF_4042,37,MALE,UK,Subscriber,232,Mobile
SF_4043,51,FEMALE,FRANCE,Free,411,Tablet
SF_4044,56,FEMALE,UK,Free,258,Tablet
SF_4045,35,MALE,CANADA,Free,44,Tablet
SF_4046,23,MALE,FRANCE,Free,466,Mobile
SF_4047,54,MALE,INDIA,Subscriber,157,Tablet
SF_4048,32,FEMALE,FRANCE,Subscriber,425,Tablet
SF_4049,18,MALE,USA,Subscriber,10,Mobile
SF_4050,49,MALE,CANADA,Subscriber,222,Smart TV
SF_4051,22,MALE,CANADA,Subscriber,377,Mobile
SF_4052,20,MALE,CANADA,Free,132,Desktop
SF_4053,29,MALE,ITALY,Free,227,Mobile
SF_4054,61,MALE,ITALY,Subscriber,494,Desktop
SF_4055,24,MALE,CANADA,Free,26,Tablet
SF_4056,44,MALE,CANADA,Subscriber,233,Tablet
SF_4057,44,MALE,CANADA,Subscriber,485,Tablet
SF_4058,55,MALE,UK,Free,131,Tablet
SF_4059,40,MALE,USA,Free,99,Tablet
SF_4060,51,MALE,UK,Subscriber,490,Tablet
SF_4061,10,MALE,FRANCE,Free,399,Mobile
SF_4062,59,MALE,FRANCE,Free,216,Tablet
SF_4063,41,FEMALE,USA,Subscriber,323,Desktop
SF_4064,49,MALE,ITALY,Free,288,Mobile
SF_4065,53,FEMALE,UK,Free,60,Smart TV
SF_4066,9,MALE,CANADA,Free,192,Mobile
SF_4067,33,MALE,USA,Free,382,Desktop
SF_4068,13,MALE,FRANCE,Subscriber,48,Desktop
SF_4069,17,MALE,ITALY,Free,388,Tablet
SF_4070,34,MALE,INDIA,Free,266,Tablet
SF_4071,51,MALE,USA,Subscriber,199,Desktop
SF_4072,27,MALE,CANADA,Free,167,Tablet
SF_4073,37,MALE,ITALY,Subscriber,275,Mobile
SF_4074,38,MALE,INDIA,Subscriber,420,Smart TV
SF_4075,58,MALE,INDIA,Free,336,Desktop
SF_4076,60,MALE,FRANCE,Free,440,Mobile
SF_4077,41,FEMALE,USA,Free,37,Smart TV
SF_4078,27,MALE,CANADA,Free,104,Mobile
SF_4079,23,MALE,USA,Subscriber,145,Desktop
SF_4080,35,MALE,USA,Subscriber,20,Smart TV
SF_4081,26,MALE,CANADA,Subscriber,400,Smart TV
SF_4082,52,MALE,INDIA,Free,67,Smart TV
SF_4083,59,MALE,USA,Free,391,Mobile
SF_4084,62,MALE,FRANCE,Subscriber,150,Desktop
SF_4085,50,FEMALE,FRANCE,Subscriber,408,Tablet
SF_4086,52,FEMALE,UK,Subscriber,71,Desktop
SF_4087,14,MALE,INDIA,Free,459,Desktop
SF_4088,29,MALE,USA,Free,164,Smart TV
SF_4089,51,MALE,USA,Free,417,Mobile
SF_4090,43,MALE,CANADA,Subscriber,362,Tablet
SF_4091,28,MALE,INDIA,Free,57,Tablet
SF_4092,25,FEMALE,UK,Subscriber,322,Smart TV
SF_4093,59,MALE,INDIA,Free,487,Tablet
SF_4094,54,MALE,FRANCE,Subscriber,402,Tablet
SF_4095,37,MALE,CANADA,Free,364,Tablet
SF_4096,63,MALE,INDIA,Free,101,Tablet
SF_4097,37,MALE,CANADA,Subscriber,425,Mobile
SF_4098,41,MALE,USA,Free,238,Desktop
SF_4099,18,MALE,ITALY,Subscriber,369,Desktop
SF_4100,26,MALE,FRANCE,Free,265,Smart TV
SF_4101,54,MALE,ITALY,Subscriber,470,Smart TV
SF_4102,58,MALE,UK,Free,274,Tablet
SF_4103,21,MALE,FRANCE,Free,11,Desktop
SF_4104,39,MALE,FRANCE,Subscriber,371,Mobile
SF_4105,28,MALE,INDIA,Subscriber,495,Smart TV
SF_4106,52,MALE,CANADA,Free,408,Desktop
SF_4107,17,FEMALE,FRANCE,Subscriber,497,Mobile
SF_4108,40,MALE,CANADA,Subscriber,191,Tablet
SF_4109,59,MALE,ITALY,Subscriber,303,Desktop
SF_4110,9,FEMALE,INDIA,Subscriber,182,Mobile
SF_4111,49,MALE,ITALY,Subscriber,55,Desktop
SF_4112,58,MALE,ITALY,Free,426,Mobile
SF_4113,15,MALE,USA,Subscriber,451,Desktop
SF_4114,42,MALE,ITALY,Subscriber,421,Desktop
SF_4115,62,MALE,ITALY,Free,463,Smart TV
SF_4116,22,MALE,UK,Subscriber,449,Desktop
SF_4117,47,MALE,ITALY,Free,440,Smart TV
SF_4118,53,MALE,UK,Free,356,Desktop
SF_4119,17,MALE,ITALY,Free,247,Tablet
SF_4120,28,MALE,CANADA,Subscriber,89,Desktop
SF_4121,42,MALE,INDIA,Free,240,Tablet
SF_4122,14,MALE,UK,Free,393,Mobile
SF_4123,58,FEMALE,ITALY,Subscriber,46,Tablet
SF_4124,58,MALE,FRANCE,Free,71,Mobile
SF_4125,39,MALE,INDIA,Free,304,Mobile
SF_4126,19,MALE,INDIA,Free,497,Smart TV
SF_4127,62,MALE,ITALY,Free,340,Tablet
SF_4128,52,MALE,FRANCE,Free,415,Smart TV
SF_4129,16,MALE,INDIA,Free,329,Mobile
SF_4130,51,MALE,UK,Free,82,Mobile
SF_4131,17,MALE,INDIA,Free,481,Mobile
SF_4132,60,MALE,FRANCE,Subscriber,417,Desktop
SF_4133,19,MALE,USA,Subscriber,410,Mobile
SF_4134,27,FEMALE,ITALY,Subscriber,34,Tablet
SF_4135,36,MALE,ITALY,Subscriber,410,Desktop
SF_4136,19,MALE,USA,Subscriber,352,Tablet
SF_4137,13,MALE,USA,Free,35,Mobile
SF_4138,17,MALE,ITALY,Free,427,Tablet
SF_4139,57,MALE,FRANCE,Free,311,Mobile
SF_4140,12,MALE,ITALY,Free,41,Desktop
SF_4141,14,MALE,USA,Subscriber,348,Mobile
SF_4142,65,MALE,FRANCE,Subscriber,425,Smart TV
SF_4143,25,FEMALE,CANADA,Subscriber,307,Tablet
SF_4144,65,MALE,ITALY,Free,17,Mobile
SF_4145,58,FEMALE,UK,Subscriber,412,Tablet
SF_4146,50,MALE,ITALY,Free,238,Desktop
SF_4147,57,FEMALE,ITALY,Free,162,Smart TV
SF_4148,55,FEMALE,CANADA,Free,280,Smart TV
SF_4149,13,MALE,UK,Subscriber,171,Tablet
SF_4150,17,MALE,FRANCE,Free,402,Mobile
SF_4151,62,MALE,CANADA,Free,424,Mobile
SF_4152,61,MALE,USA,Subscriber,92,Mobile
SF_4153,21,MALE,INDIA,Free,21,Smart TV
SF_4154,50,MALE,CANADA,Free,232,Mobile
SF_4155,40,MALE,CANADA,Subscriber,388,Tablet
SF_4156,61,MALE,CANADA,Free,156,Smart TV
SF_4157,30,MALE,INDIA,Subscriber,176,Mobile
SF_4158,33,FEMALE,FRANCE,Free,21,Smart TV
SF_4159,39,FEMALE,FRANCE,Free,225,Smart TV
SF_4160,51,MALE,CANADA,Subscriber,382,Tablet
SF_4161,41,MALE,CANADA,Subscriber,450,Tablet
SF_4162,42,FEMALE,ITALY,Subscriber,353,Mobile
SF_4163,23,MALE,UK,Subscriber,480,Smart TV
SF_4164,63,MALE,CANADA,Free,440,Tablet
SF_4165,37,FEMALE,USA,Free,482,Mobile
SF_4166,24,FEMALE,INDIA,Subscriber,142,Mobile
SF_4167,48,MALE,INDIA,Subscriber,65,Smart TV
SF_4168,49,FEMALE,INDIA,Subscriber,178,Desktop
SF_4169,50,MALE,CANADA,Subscriber,425,Smart TV
SF_4170,41,MALE,INDIA,Free,281,Desktop
SF_4171,28,MALE,ITALY,Free,223,Tablet
SF_4172,61,MALE,ITALY,Free,28,Tablet
SF_4173,64,FEMALE,CANADA,Subscriber,98,Desktop
SF_4174,54,FEMALE,USA,Subscriber,453,Desktop
SF_4175,15,MALE,INDIA,Subscriber,136,Mobile
SF_4176,18,MALE,FRANCE,Subscriber,314,Tablet
SF_4177,10,MALE,CANADA,Subscriber,276,Mobile
SF_4178,65,FEMALE,INDIA,Free,338,Mobile
SF_4179,49,FEMALE,USA,Subscriber,310,Desktop
SF_4180,21,MALE,FRANCE,Subscriber,217,Smart TV
SF_4181,62,FEMALE,ITALY,Subscriber,105,Tablet
